tipo_alojamiento,comunidad,residencia,tipo_metrica,periodo,total
Rural,"Balears, Illes",Total,Viajero,2020-09-01,11090.0
Rural,"Balears, Illes",Total,Viajero,2020-08-01,26520.0
Rural,"Balears, Illes",Total,Viajero,2020-07-01,21839.0
Rural,"Balears, Illes",Total,Viajero,2020-06-01,1566.0
Rural,"Balears, Illes",Total,Viajero,2020-05-01,111.0
Rural,"Balears, Illes",Total,Viajero,2020-04-01,
Rural,"Balears, Illes",Total,Viajero,2020-03-01,3611.0
Rural,Canarias,Total,Viajero,2026-01-01,8922.0
Rural,Canarias,Total,Viajero,2025-12-01,8748.0
Rural,Canarias,Total,Viajero,2025-11-01,7982.0
Rural,Canarias,Total,Viajero,2025-10-01,6709.0
Rural,Canarias,Total,Viajero,2025-09-01,5911.0
Rural,Canarias,Total,Viajero,2025-08-01,6508.0
Rural,Canarias,Total,Viajero,2025-07-01,5751.0
Rural,Canarias,Total,Viajero,2025-06-01,3826.0
Rural,Canarias,Total,Viajero,2025-05-01,5188.0
Rural,Canarias,Total,Viajero,2025-04-01,6157.0
Rural,Canarias,Total,Viajero,2025-03-01,8635.0
Rural,Canarias,Total,Viajero,2025-02-01,8404.0
Rural,Canarias,Total,Viajero,2025-01-01,8032.0
Rural,Canarias,Total,Viajero,2024-12-01,7207.0
Rural,Canarias,Total,Viajero,2024-11-01,9516.0
Rural,Canarias,Total,Viajero,2024-10-01,7250.0
Rural,Canarias,Total,Viajero,2024-09-01,6541.0
Rural,Canarias,Total,Viajero,2024-08-01,7205.0
Rural,Canarias,Total,Viajero,2024-07-01,5695.0
Rural,Canarias,Total,Viajero,2024-06-01,4835.0
Rural,Canarias,Total,Viajero,2024-05-01,6706.0
Rural,Canarias,Total,Viajero,2024-04-01,7352.0
Rural,Canarias,Total,Viajero,2024-03-01,9520.0
Rural,Canarias,Total,Viajero,2024-02-01,9460.0
Rural,Canarias,Total,Viajero,2024-01-01,9910.0
Rural,Canarias,Total,Viajero,2023-12-01,9442.0
Rural,Canarias,Total,Viajero,2023-11-01,8383.0
Rural,Canarias,Total,Viajero,2023-10-01,6814.0
Rural,Canarias,Total,Viajero,2023-09-01,6481.0
Rural,Canarias,Total,Viajero,2023-08-01,7025.0
Rural,Canarias,Total,Viajero,2023-07-01,5949.0
Rural,Canarias,Total,Viajero,2023-06-01,4647.0
Rural,Canarias,Total,Viajero,2023-05-01,5250.0
Rural,Canarias,Total,Viajero,2023-04-01,6995.0
Rural,Canarias,Total,Viajero,2023-03-01,7761.0
Rural,Canarias,Total,Viajero,2023-02-01,8241.0
Rural,Canarias,Total,Viajero,2023-01-01,8324.0
Rural,Canarias,Total,Viajero,2022-12-01,8856.0
Rural,Canarias,Total,Viajero,2022-11-01,7758.0
Rural,Canarias,Total,Viajero,2022-10-01,7280.0
Rural,Canarias,Total,Viajero,2022-09-01,6400.0
Rural,Canarias,Total,Viajero,2022-08-01,8087.0
Rural,Canarias,Total,Viajero,2022-07-01,6935.0
Rural,Canarias,Total,Viajero,2022-06-01,5496.0
Rural,Canarias,Total,Viajero,2022-05-01,5753.0
Rural,Canarias,Total,Viajero,2022-04-01,7475.0
Rural,Canarias,Total,Viajero,2022-03-01,8319.0
Rural,Canarias,Total,Viajero,2022-02-01,8153.0
Rural,Canarias,Total,Viajero,2022-01-01,7006.0
Rural,Canarias,Total,Viajero,2021-12-01,7668.0
Rural,Canarias,Total,Viajero,2021-11-01,7976.0
Rural,Canarias,Total,Viajero,2021-10-01,7362.0
Rural,Canarias,Total,Viajero,2021-09-01,5902.0
Rural,Canarias,Total,Viajero,2021-08-01,7500.0
Rural,Canarias,Total,Viajero,2021-07-01,6019.0
Rural,Canarias,Total,Viajero,2021-06-01,3785.0
Rural,Canarias,Total,Viajero,2021-05-01,3522.0
Rural,Canarias,Total,Viajero,2021-04-01,3132.0
Rural,Canarias,Total,Viajero,2021-03-01,3705.0
Rural,Canarias,Total,Viajero,2021-02-01,2950.0
Rural,Canarias,Total,Viajero,2021-01-01,2412.0
Rural,Canarias,Total,Viajero,2020-12-01,4271.0
Rural,Canarias,Total,Viajero,2020-11-01,2825.0
Rural,Canarias,Total,Viajero,2020-10-01,3495.0
Rural,Canarias,Total,Viajero,2020-09-01,3876.0
Rural,Canarias,Total,Viajero,2020-08-01,5776.0
Rural,Canarias,Total,Viajero,2020-07-01,4061.0
Rural,Canarias,Total,Viajero,2020-06-01,1380.0
Rural,Canarias,Total,Viajero,2020-05-01,152.0
Rural,Canarias,Total,Viajero,2020-04-01,
Rural,Canarias,Total,Viajero,2020-03-01,3312.0
Rural,Cantabria,Total,Viajero,2026-01-01,6949.0
Rural,Cantabria,Total,Viajero,2025-12-01,14897.0
Rural,Cantabria,Total,Viajero,2025-11-01,11729.0
Rural,Cantabria,Total,Viajero,2025-10-01,17041.0
Rural,Cantabria,Total,Viajero,2025-09-01,23259.0
Rural,Cantabria,Total,Viajero,2025-08-01,53660.0
Rural,Cantabria,Total,Viajero,2025-07-01,52407.0
Rural,Cantabria,Total,Viajero,2025-06-01,25639.0
Rural,Cantabria,Total,Viajero,2025-05-01,20529.0
Rural,Cantabria,Total,Viajero,2025-04-01,20898.0
Rural,Cantabria,Total,Viajero,2025-03-01,9232.0
Rural,Cantabria,Total,Viajero,2025-02-01,5662.0
Rural,Cantabria,Total,Viajero,2025-01-01,4532.0
Rural,Cantabria,Total,Viajero,2024-12-01,11961.0
Rural,Cantabria,Total,Viajero,2024-11-01,11482.0
Rural,Cantabria,Total,Viajero,2024-10-01,17876.0
Rural,Cantabria,Total,Viajero,2024-09-01,33178.0
Rural,Cantabria,Total,Viajero,2024-08-01,59796.0
Rural,Cantabria,Total,Viajero,2024-07-01,40898.0
Rural,Cantabria,Total,Viajero,2024-06-01,26026.0
Rural,Cantabria,Total,Viajero,2024-05-01,23586.0
Rural,Cantabria,Total,Viajero,2024-04-01,15377.0
Rural,Cantabria,Total,Viajero,2024-03-01,18108.0
Rural,Cantabria,Total,Viajero,2024-02-01,6617.0
Rural,Cantabria,Total,Viajero,2024-01-01,5022.0
Rural,Cantabria,Total,Viajero,2023-12-01,11598.0
Rural,Cantabria,Total,Viajero,2023-11-01,8969.0
Rural,Cantabria,Total,Viajero,2023-10-01,21950.0
Rural,Cantabria,Total,Viajero,2023-09-01,36024.0
Rural,Cantabria,Total,Viajero,2023-08-01,58035.0
Rural,Cantabria,Total,Viajero,2023-07-01,45716.0
Rural,Cantabria,Total,Viajero,2023-06-01,25792.0
Rural,Cantabria,Total,Viajero,2023-05-01,17536.0
Rural,Cantabria,Total,Viajero,2023-04-01,22776.0
Rural,Cantabria,Total,Viajero,2023-03-01,11660.0
Rural,Cantabria,Total,Viajero,2023-02-01,7914.0
Rural,Cantabria,Total,Viajero,2023-01-01,5037.0
Rural,Cantabria,Total,Viajero,2022-12-01,11487.0
Rural,Cantabria,Total,Viajero,2022-11-01,10091.0
Rural,Cantabria,Total,Viajero,2022-10-01,25803.0
Rural,Cantabria,Total,Viajero,2022-09-01,32128.0
Rural,Cantabria,Total,Viajero,2022-08-01,61366.0
Rural,Cantabria,Total,Viajero,2022-07-01,51265.0
Rural,Cantabria,Total,Viajero,2022-06-01,27111.0
Rural,Cantabria,Total,Viajero,2022-05-01,22935.0
Rural,Cantabria,Total,Viajero,2022-04-01,24254.0
Rural,Cantabria,Total,Viajero,2022-03-01,12750.0
Rural,Cantabria,Total,Viajero,2022-02-01,11310.0
Rural,Cantabria,Total,Viajero,2022-01-01,6077.0
Rural,Cantabria,Total,Viajero,2021-12-01,11223.0
Rural,Cantabria,Total,Viajero,2021-11-01,10560.0
Rural,Cantabria,Total,Viajero,2021-10-01,24644.0
Rural,Cantabria,Total,Viajero,2021-09-01,35461.0
Rural,Cantabria,Total,Viajero,2021-08-01,59515.0
Rural,Cantabria,Total,Viajero,2021-07-01,48883.0
Rural,Cantabria,Total,Viajero,2021-06-01,21043.0
Rural,Cantabria,Total,Viajero,2021-05-01,8004.0
Rural,Cantabria,Total,Viajero,2021-04-01,3501.0
Rural,Cantabria,Total,Viajero,2021-03-01,2406.0
Rural,Cantabria,Total,Viajero,2021-02-01,1994.0
Rural,Cantabria,Total,Viajero,2021-01-01,1178.0
Rural,Cantabria,Total,Viajero,2020-12-01,1527.0
Rural,Cantabria,Total,Viajero,2020-11-01,654.0
Rural,Cantabria,Total,Viajero,2020-10-01,12458.0
Rural,Cantabria,Total,Viajero,2020-09-01,22912.0
Rural,Cantabria,Total,Viajero,2020-08-01,45557.0
Rural,Cantabria,Total,Viajero,2020-07-01,33105.0
Rural,Cantabria,Total,Viajero,2020-06-01,5256.0
Rural,Cantabria,Total,Viajero,2020-05-01,228.0
Rural,Cantabria,Total,Viajero,2020-04-01,
Rural,Cantabria,Total,Viajero,2020-03-01,3532.0
Rural,Castilla y León,Total,Viajero,2026-01-01,32313.0
Rural,Castilla y León,Total,Viajero,2025-12-01,62641.0
Rural,Castilla y León,Total,Viajero,2025-11-01,56104.0
Rural,Castilla y León,Total,Viajero,2025-10-01,76457.0
Rural,Castilla y León,Total,Viajero,2025-09-01,72989.0
Rural,Castilla y León,Total,Viajero,2025-08-01,100581.0
Rural,Castilla y León,Total,Viajero,2025-07-01,92224.0
Rural,Castilla y León,Total,Viajero,2025-06-01,75722.0
Rural,Castilla y León,Total,Viajero,2025-05-01,88547.0
Rural,Castilla y León,Total,Viajero,2025-04-01,69428.0
Rural,Castilla y León,Total,Viajero,2025-03-01,53232.0
Rural,Castilla y León,Total,Viajero,2025-02-01,40445.0
Rural,Castilla y León,Total,Viajero,2025-01-01,27101.0
Rural,Castilla y León,Total,Viajero,2024-12-01,65152.0
Rural,Castilla y León,Total,Viajero,2024-11-01,64981.0
Rural,Castilla y León,Total,Viajero,2024-10-01,76425.0
Rural,Castilla y León,Total,Viajero,2024-09-01,77136.0
Rural,Castilla y León,Total,Viajero,2024-08-01,112635.0
Rural,Castilla y León,Total,Viajero,2024-07-01,91612.0
Rural,Castilla y León,Total,Viajero,2024-06-01,73245.0
Rural,Castilla y León,Total,Viajero,2024-05-01,76692.0
Rural,Castilla y León,Total,Viajero,2024-04-01,61866.0
Rural,Castilla y León,Total,Viajero,2024-03-01,69176.0
Rural,Castilla y León,Total,Viajero,2024-02-01,38531.0
Rural,Castilla y León,Total,Viajero,2024-01-01,29929.0
Rural,Castilla y León,Total,Viajero,2023-12-01,71783.0
Rural,Castilla y León,Total,Viajero,2023-11-01,52714.0
Rural,Castilla y León,Total,Viajero,2023-10-01,70065.0
Rural,Castilla y León,Total,Viajero,2023-09-01,73232.0
Rural,Castilla y León,Total,Viajero,2023-08-01,106158.0
Rural,Castilla y León,Total,Viajero,2023-07-01,86435.0
Rural,Castilla y León,Total,Viajero,2023-06-01,72267.0
Rural,Castilla y León,Total,Viajero,2023-05-01,64069.0
Rural,Castilla y León,Total,Viajero,2023-04-01,89920.0
Rural,Castilla y León,Total,Viajero,2023-03-01,51291.0
Rural,Castilla y León,Total,Viajero,2023-02-01,41187.0
Rural,Castilla y León,Total,Viajero,2023-01-01,27517.0
Rural,Castilla y León,Total,Viajero,2022-12-01,63227.0
Rural,Castilla y León,Total,Viajero,2022-11-01,51682.0
Rural,Castilla y León,Total,Viajero,2022-10-01,73210.0
Rural,Castilla y León,Total,Viajero,2022-09-01,69227.0
Rural,Castilla y León,Total,Viajero,2022-08-01,103313.0
Rural,Castilla y León,Total,Viajero,2022-07-01,87842.0
Rural,Castilla y León,Total,Viajero,2022-06-01,65997.0
Rural,Castilla y León,Total,Viajero,2022-05-01,69227.0
Rural,Castilla y León,Total,Viajero,2022-04-01,78405.0
Rural,Castilla y León,Total,Viajero,2022-03-01,44240.0
Rural,Castilla y León,Total,Viajero,2022-02-01,39233.0
Rural,Castilla y León,Total,Viajero,2022-01-01,25086.0
Rural,Castilla y León,Total,Viajero,2021-12-01,53999.0
Rural,Castilla y León,Total,Viajero,2021-11-01,48698.0
Rural,Castilla y León,Total,Viajero,2021-10-01,83434.0
Rural,Castilla y León,Total,Viajero,2021-09-01,69242.0
Rural,Castilla y León,Total,Viajero,2021-08-01,109067.0
Rural,Castilla y León,Total,Viajero,2021-07-01,81728.0
Rural,Castilla y León,Total,Viajero,2021-06-01,49739.0
Rural,Castilla y León,Total,Viajero,2021-05-01,29168.0
Rural,Castilla y León,Total,Viajero,2021-04-01,17291.0
Rural,Castilla y León,Total,Viajero,2021-03-01,11910.0
Rural,Castilla y León,Total,Viajero,2021-02-01,3864.0
Rural,Castilla y León,Total,Viajero,2021-01-01,3281.0
Rural,Castilla y León,Total,Viajero,2020-12-01,7199.0
Rural,Castilla y León,Total,Viajero,2020-11-01,3397.0
Rural,Castilla y León,Total,Viajero,2020-10-01,22285.0
Rural,Castilla y León,Total,Viajero,2020-09-01,40837.0
Rural,Castilla y León,Total,Viajero,2020-08-01,95772.0
Rural,Castilla y León,Total,Viajero,2020-07-01,76197.0
Rural,Castilla y León,Total,Viajero,2020-06-01,9837.0
Rural,Castilla y León,Total,Viajero,2020-05-01,459.0
Rural,Castilla y León,Total,Viajero,2020-04-01,
Rural,Castilla y León,Total,Viajero,2020-03-01,9621.0
Rural,Castilla - La Mancha,Total,Viajero,2026-01-01,17483.0
Rural,Castilla - La Mancha,Total,Viajero,2025-12-01,42733.0
Rural,Castilla - La Mancha,Total,Viajero,2025-11-01,36841.0
Rural,Castilla - La Mancha,Total,Viajero,2025-10-01,45429.0
Rural,Castilla - La Mancha,Total,Viajero,2025-09-01,43243.0
Rural,Castilla - La Mancha,Total,Viajero,2025-08-01,59771.0
Rural,Castilla - La Mancha,Total,Viajero,2025-07-01,46589.0
Rural,Castilla - La Mancha,Total,Viajero,2025-06-01,42273.0
Rural,Castilla - La Mancha,Total,Viajero,2025-05-01,43445.0
Rural,Castilla - La Mancha,Total,Viajero,2025-04-01,43840.0
Rural,Castilla - La Mancha,Total,Viajero,2025-03-01,31659.0
Rural,Castilla - La Mancha,Total,Viajero,2025-02-01,26009.0
Rural,Castilla - La Mancha,Total,Viajero,2025-01-01,16511.0
Rural,Castilla - La Mancha,Total,Viajero,2024-12-01,40196.0
Rural,Castilla - La Mancha,Total,Viajero,2024-11-01,35209.0
Rural,Castilla - La Mancha,Total,Viajero,2024-10-01,36373.0
Rural,Castilla - La Mancha,Total,Viajero,2024-09-01,33831.0
Rural,Castilla - La Mancha,Total,Viajero,2024-08-01,50227.0
Rural,Castilla - La Mancha,Total,Viajero,2024-07-01,44572.0
Rural,Castilla - La Mancha,Total,Viajero,2024-06-01,40359.0
Rural,Castilla - La Mancha,Total,Viajero,2024-05-01,35733.0
Rural,Castilla - La Mancha,Total,Viajero,2024-04-01,30379.0
Rural,Castilla - La Mancha,Total,Viajero,2024-03-01,34318.0
Rural,Castilla - La Mancha,Total,Viajero,2024-02-01,22986.0
Rural,Castilla - La Mancha,Total,Viajero,2024-01-01,17040.0
Rural,Castilla - La Mancha,Total,Viajero,2023-12-01,38885.0
Rural,Castilla - La Mancha,Total,Viajero,2023-11-01,26694.0
Rural,Castilla - La Mancha,Total,Viajero,2023-10-01,34861.0
Rural,Castilla - La Mancha,Total,Viajero,2023-09-01,34493.0
Rural,Castilla - La Mancha,Total,Viajero,2023-08-01,43736.0
Rural,Castilla - La Mancha,Total,Viajero,2023-07-01,43280.0
Rural,Castilla - La Mancha,Total,Viajero,2023-06-01,36260.0
Rural,Castilla - La Mancha,Total,Viajero,2023-05-01,29970.0
Rural,Castilla - La Mancha,Total,Viajero,2023-04-01,38790.0
Rural,Castilla - La Mancha,Total,Viajero,2023-03-01,26526.0
Rural,Castilla - La Mancha,Total,Viajero,2023-02-01,21169.0
Rural,Castilla - La Mancha,Total,Viajero,2023-01-01,17192.0
Rural,Castilla - La Mancha,Total,Viajero,2022-12-01,33934.0
Rural,Castilla - La Mancha,Total,Viajero,2022-11-01,26137.0
Rural,Castilla - La Mancha,Total,Viajero,2022-10-01,34224.0
Rural,Castilla - La Mancha,Total,Viajero,2022-09-01,32673.0
Rural,Castilla - La Mancha,Total,Viajero,2022-08-01,43022.0
Rural,Castilla - La Mancha,Total,Viajero,2022-07-01,43111.0
Rural,Castilla - La Mancha,Total,Viajero,2022-06-01,28764.0
Rural,Castilla - La Mancha,Total,Viajero,2022-05-01,25109.0
Rural,Castilla - La Mancha,Total,Viajero,2022-04-01,30464.0
Rural,Castilla - La Mancha,Total,Viajero,2022-03-01,18066.0
Rural,Castilla - La Mancha,Total,Viajero,2022-02-01,15859.0
Rural,Castilla - La Mancha,Total,Viajero,2022-01-01,10880.0
Rural,Castilla - La Mancha,Total,Viajero,2021-12-01,28874.0
Rural,Castilla - La Mancha,Total,Viajero,2021-11-01,22309.0
Rural,Castilla - La Mancha,Total,Viajero,2021-10-01,32322.0
Rural,Castilla - La Mancha,Total,Viajero,2021-09-01,25141.0
Rural,Castilla - La Mancha,Total,Viajero,2021-08-01,35347.0
Rural,Castilla - La Mancha,Total,Viajero,2021-07-01,35908.0
Rural,Castilla - La Mancha,Total,Viajero,2021-06-01,23519.0
Rural,Castilla - La Mancha,Total,Viajero,2021-05-01,12264.0
Rural,Castilla - La Mancha,Total,Viajero,2021-04-01,7880.0
Rural,Castilla - La Mancha,Total,Viajero,2021-03-01,5805.0
Rural,Castilla - La Mancha,Total,Viajero,2021-02-01,1446.0
Rural,Castilla - La Mancha,Total,Viajero,2021-01-01,905.0
Rural,Castilla - La Mancha,Total,Viajero,2020-12-01,3939.0
Rural,Castilla - La Mancha,Total,Viajero,2020-11-01,2261.0
Rural,Castilla - La Mancha,Total,Viajero,2020-10-01,11940.0
Rural,Castilla - La Mancha,Total,Viajero,2020-09-01,16745.0
Rural,Castilla - La Mancha,Total,Viajero,2020-08-01,35700.0
Rural,Castilla - La Mancha,Total,Viajero,2020-07-01,30702.0
Rural,Castilla - La Mancha,Total,Viajero,2020-06-01,7130.0
Rural,Castilla - La Mancha,Total,Viajero,2020-05-01,601.0
Rural,Castilla - La Mancha,Total,Viajero,2020-04-01,
Rural,Castilla - La Mancha,Total,Viajero,2020-03-01,3451.0
Rural,Cataluña,Total,Viajero,2026-01-01,26750.0
Rural,Cataluña,Total,Viajero,2025-12-01,41403.0
Rural,Cataluña,Total,Viajero,2025-11-01,36422.0
Rural,Cataluña,Total,Viajero,2025-10-01,43927.0
Rural,Cataluña,Total,Viajero,2025-09-01,45970.0
Rural,Cataluña,Total,Viajero,2025-08-01,58030.0
Rural,Cataluña,Total,Viajero,2025-07-01,55011.0
Rural,Cataluña,Total,Viajero,2025-06-01,49716.0
Rural,Cataluña,Total,Viajero,2025-05-01,43960.0
Rural,Cataluña,Total,Viajero,2025-04-01,39688.0
Rural,Cataluña,Total,Viajero,2025-03-01,32291.0
Rural,Cataluña,Total,Viajero,2025-02-01,26426.0
Rural,Cataluña,Total,Viajero,2025-01-01,25557.0
Rural,Cataluña,Total,Viajero,2024-12-01,45709.0
Rural,Cataluña,Total,Viajero,2024-11-01,41987.0
Rural,Cataluña,Total,Viajero,2024-10-01,45368.0
Rural,Cataluña,Total,Viajero,2024-09-01,47171.0
Rural,Cataluña,Total,Viajero,2024-08-01,60877.0
Rural,Cataluña,Total,Viajero,2024-07-01,49079.0
Rural,Cataluña,Total,Viajero,2024-06-01,51554.0
Rural,Cataluña,Total,Viajero,2024-05-01,44615.0
Rural,Cataluña,Total,Viajero,2024-04-01,34829.0
Rural,Cataluña,Total,Viajero,2024-03-01,42848.0
Rural,Cataluña,Total,Viajero,2024-02-01,29520.0
Rural,Cataluña,Total,Viajero,2024-01-01,18926.0
Rural,Cataluña,Total,Viajero,2023-12-01,44725.0
Rural,Cataluña,Total,Viajero,2023-11-01,32445.0
Rural,Cataluña,Total,Viajero,2023-10-01,42049.0
Rural,Cataluña,Total,Viajero,2023-09-01,50351.0
Rural,Cataluña,Total,Viajero,2023-08-01,61694.0
Rural,Cataluña,Total,Viajero,2023-07-01,54915.0
Rural,Cataluña,Total,Viajero,2023-06-01,50150.0
Rural,Cataluña,Total,Viajero,2023-05-01,39017.0
Rural,Cataluña,Total,Viajero,2023-04-01,48266.0
Rural,Cataluña,Total,Viajero,2023-03-01,31167.0
Rural,Cataluña,Total,Viajero,2023-02-01,28635.0
Rural,Cataluña,Total,Viajero,2023-01-01,22765.0
Rural,Cataluña,Total,Viajero,2022-12-01,43489.0
Rural,Cataluña,Total,Viajero,2022-11-01,31268.0
Rural,Cataluña,Total,Viajero,2022-10-01,44862.0
Rural,Cataluña,Total,Viajero,2022-09-01,43961.0
Rural,Cataluña,Total,Viajero,2022-08-01,60443.0
Rural,Cataluña,Total,Viajero,2022-07-01,59912.0
Rural,Cataluña,Total,Viajero,2022-06-01,47465.0
Rural,Cataluña,Total,Viajero,2022-05-01,37721.0
Rural,Cataluña,Total,Viajero,2022-04-01,43498.0
Rural,Cataluña,Total,Viajero,2022-03-01,28228.0
Rural,Cataluña,Total,Viajero,2022-02-01,29562.0
Rural,Cataluña,Total,Viajero,2022-01-01,21594.0
Rural,Cataluña,Total,Viajero,2021-12-01,40712.0
Rural,Cataluña,Total,Viajero,2021-11-01,33943.0
Rural,Cataluña,Total,Viajero,2021-10-01,51960.0
Rural,Cataluña,Total,Viajero,2021-09-01,45689.0
Rural,Cataluña,Total,Viajero,2021-08-01,63196.0
Rural,Cataluña,Total,Viajero,2021-07-01,55515.0
Rural,Cataluña,Total,Viajero,2021-06-01,43700.0
Rural,Cataluña,Total,Viajero,2021-05-01,30208.0
Rural,Cataluña,Total,Viajero,2021-04-01,16722.0
Rural,Cataluña,Total,Viajero,2021-03-01,11745.0
Rural,Cataluña,Total,Viajero,2021-02-01,1465.0
Rural,Cataluña,Total,Viajero,2021-01-01,3273.0
Rural,Cataluña,Total,Viajero,2020-12-01,17832.0
Rural,Cataluña,Total,Viajero,2020-11-01,3346.0
Rural,Cataluña,Total,Viajero,2020-10-01,18957.0
Rural,Cataluña,Total,Viajero,2020-09-01,37485.0
Rural,Cataluña,Total,Viajero,2020-08-01,59953.0
Rural,Cataluña,Total,Viajero,2020-07-01,51422.0
Rural,Cataluña,Total,Viajero,2020-06-01,21615.0
Rural,Cataluña,Total,Viajero,2020-05-01,513.0
Rural,Cataluña,Total,Viajero,2020-04-01,
Rural,Cataluña,Total,Viajero,2020-03-01,7423.0
Rural,Comunitat Valenciana,Total,Viajero,2026-01-01,7656.0
Rural,Comunitat Valenciana,Total,Viajero,2025-12-01,12569.0
Rural,Comunitat Valenciana,Total,Viajero,2025-11-01,12153.0
Rural,Comunitat Valenciana,Total,Viajero,2025-10-01,12773.0
Rural,Comunitat Valenciana,Total,Viajero,2025-09-01,12077.0
Rural,Comunitat Valenciana,Total,Viajero,2025-08-01,18003.0
Rural,Comunitat Valenciana,Total,Viajero,2025-07-01,14250.0
Rural,Comunitat Valenciana,Total,Viajero,2025-06-01,11225.0
Rural,Comunitat Valenciana,Total,Viajero,2025-05-01,10464.0
Rural,Comunitat Valenciana,Total,Viajero,2025-04-01,10572.0
Rural,Comunitat Valenciana,Total,Viajero,2025-03-01,6716.0
Rural,Comunitat Valenciana,Total,Viajero,2025-02-01,7792.0
Rural,Comunitat Valenciana,Total,Viajero,2025-01-01,6359.0
Rural,Comunitat Valenciana,Total,Viajero,2024-12-01,14251.0
Rural,Comunitat Valenciana,Total,Viajero,2024-11-01,10237.0
Rural,Comunitat Valenciana,Total,Viajero,2024-10-01,13597.0
Rural,Comunitat Valenciana,Total,Viajero,2024-09-01,14314.0
Rural,Comunitat Valenciana,Total,Viajero,2024-08-01,20572.0
Rural,Comunitat Valenciana,Total,Viajero,2024-07-01,16151.0
Rural,Comunitat Valenciana,Total,Viajero,2024-06-01,15595.0
Rural,Comunitat Valenciana,Total,Viajero,2024-05-01,14718.0
Rural,Comunitat Valenciana,Total,Viajero,2024-04-01,11612.0
Rural,Comunitat Valenciana,Total,Viajero,2024-03-01,14194.0
Rural,Comunitat Valenciana,Total,Viajero,2024-02-01,9825.0
Rural,Comunitat Valenciana,Total,Viajero,2024-01-01,7130.0
Rural,Comunitat Valenciana,Total,Viajero,2023-12-01,14689.0
Rural,Comunitat Valenciana,Total,Viajero,2023-11-01,10187.0
Rural,Comunitat Valenciana,Total,Viajero,2023-10-01,14516.0
Rural,Comunitat Valenciana,Total,Viajero,2023-09-01,13402.0
Rural,Comunitat Valenciana,Total,Viajero,2023-08-01,19482.0
Rural,Comunitat Valenciana,Total,Viajero,2023-07-01,14435.0
Rural,Comunitat Valenciana,Total,Viajero,2023-06-01,12906.0
Rural,Comunitat Valenciana,Total,Viajero,2023-05-01,11815.0
Rural,Comunitat Valenciana,Total,Viajero,2023-04-01,16396.0
Rural,Comunitat Valenciana,Total,Viajero,2023-03-01,11503.0
Rural,Comunitat Valenciana,Total,Viajero,2023-02-01,8690.0
Rural,Comunitat Valenciana,Total,Viajero,2023-01-01,7179.0
Rural,Comunitat Valenciana,Total,Viajero,2022-12-01,13311.0
Rural,Comunitat Valenciana,Total,Viajero,2022-11-01,10343.0
Rural,Comunitat Valenciana,Total,Viajero,2022-10-01,11806.0
Rural,Comunitat Valenciana,Total,Viajero,2022-09-01,10116.0
