Operación	Total Nacional	Comunidades y Ciudades Autónomas	Residencia: Nivel 1	Residencia: Nivel 2	Viajeros y pernoctaciones	Periodo	Total
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	02 Aragón	Total		Viajero	2020M12	2.255
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	02 Aragón	Total		Viajero	2020M11	958
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	02 Aragón	Total		Viajero	2020M10	12.710
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	02 Aragón	Total		Viajero	2020M09	11.500
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	02 Aragón	Total		Viajero	2020M08	19.778
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	02 Aragón	Total		Viajero	2020M07	17.000
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	02 Aragón	Total		Viajero	2020M06	5.194
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	02 Aragón	Total		Viajero	2020M05	560
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	02 Aragón	Total		Viajero	2020M04	0
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	02 Aragón	Total		Viajero	2020M03	6.246
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2026M01	5.230
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M12	6.346
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M11	5.584
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M10	10.868
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M09	16.732
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M08	29.443
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M07	27.159
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M06	16.935
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M05	11.176
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M04	12.118
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M03	6.063
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M02	4.139
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2025M01	2.779
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M12	5.865
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M11	6.299
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M10	9.534
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M09	9.532
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M08	25.045
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M07	19.260
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M06	6.991
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M05	4.506
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M04	2.916
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M03	6.424
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M02	1.956
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2024M01	2.129
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M12	4.481
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M11	3.227
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M10	6.160
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M09	10.523
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M08	22.176
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M07	19.467
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M06	8.037
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M05	6.206
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M04	9.593
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M03	3.031
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M02	2.641
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2023M01	1.915
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M12	4.085
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M11	3.301
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M10	4.976
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M09	9.779
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M08	22.050
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M07	17.155
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M06	6.854
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M05	3.363
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M04	8.115
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M03	3.530
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M02	3.156
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2022M01	2.085
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M12	.
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M11	2.178
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M10	6.511
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M09	9.223
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M08	17.487
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M07	14.241
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M06	6.174
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M05	1.827
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M04	433
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M03	672
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M02	.
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2021M01	448
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M12	215
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M11	173
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M10	2.199
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M09	6.993
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M08	17.406
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M07	13.444
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M06	1.251
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M05	255
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M04	0
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	03 Asturias, Principado de	Total		Viajero	2020M03	973
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2026M01	.
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2025M12	7.542
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2025M11	7.849
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2025M10	117.602
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2025M09	255.187
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2025M08	304.833
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2025M07	309.572
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2025M06	279.012
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2025M05	200.650
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2025M04	50.763
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2025M03	8.759
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2025M02	6.268
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2025M01	4.868
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2024M12	7.219
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2024M11	6.675
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2024M10	136.685
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2024M09	265.171
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2024M08	314.239
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2024M07	321.674
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2024M06	332.005
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2024M05	293.224
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2024M04	55.435
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2024M03	23.039
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2024M02	5.007
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2024M01	4.064
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2023M12	7.839
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2023M11	5.163
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2023M10	118.121
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2023M09	227.823
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2023M08	269.964
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2023M07	273.129
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2023M06	219.425
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2023M05	181.642
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2023M04	50.525
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2023M03	9.679
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2023M02	5.334
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2023M01	3.427
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2022M12	5.830
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2022M11	4.306
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2022M10	116.668
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2022M09	250.494
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2022M08	290.802
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2022M07	303.652
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2022M06	253.472
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2022M05	191.816
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2022M04	45.526
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2022M03	8.088
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2022M02	4.810
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2022M01	2.795
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2021M12	5.308
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2021M11	4.444
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2021M10	88.773
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2021M09	148.154
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2021M08	194.629
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2021M07	173.458
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2021M06	72.776
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2021M05	24.295
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2021M04	2.786
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2021M03	2.701
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2021M02	1.132
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2021M01	801
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2020M12	1.962
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2020M11	1.114
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2020M10	7.480
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2020M09	43.004
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2020M08	100.225
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2020M07	72.837
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2020M06	5.499
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2020M05	517
Encuesta de Ocupación en Apartamentos Turísticos	Total Nacional	04 Balears, Illes	Total		Viajero	2020M04	0
